Company_name,Company_type,Job_role,Experience_level,Total_Round,Round_no,Round_type,Topics,Difficulty_level
Netcore Cloud,Startup,Full Stack Engineer,Fresher,3,3,Hr Interview,Team & Leadership,Medium
Netcore Cloud,Startup,Full Stack Engineer,Fresher,3,3,Hr Interview,Salary Discussion,Easy
Netcore Cloud,Startup,SDE,5 Years,4,1,Technical Interview,Computer Networks,Hard
Netcore Cloud,Startup,SDE,5 Years,4,1,Technical Interview,Machine Learning,Medium
Netcore Cloud,Startup,SDE,5 Years,4,1,Technical Interview,System Design,Medium
Netcore Cloud,Startup,SDE,5 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Netcore Cloud,Startup,SDE,5 Years,4,2,Technical Interview,OOPs,Hard
Netcore Cloud,Startup,SDE,5 Years,4,3,Managerial Interview,Team & Leadership,Medium
Netcore Cloud,Startup,SDE,5 Years,4,4,Hr Interview,Self Assessment,Easy
Netcore Cloud,Startup,SDE,5 Years,4,4,Hr Interview,Project Discussion,Easy
Leadsquared,Startup,ML Engineer,2 Years,4,1,Technical Interview,System Design,Hard
Leadsquared,Startup,ML Engineer,2 Years,4,1,Technical Interview,Computer Networks,Hard
Leadsquared,Startup,ML Engineer,2 Years,4,1,Technical Interview,Operating System,Hard
Leadsquared,Startup,ML Engineer,2 Years,4,2,Technical Interview,Operating System,Medium
Leadsquared,Startup,ML Engineer,2 Years,4,2,Technical Interview,Low Level Design,Medium
Leadsquared,Startup,ML Engineer,2 Years,4,3,Managerial Interview,Team & Leadership,Medium
Leadsquared,Startup,ML Engineer,2 Years,4,4,Hr Interview,Project Discussion,Easy
Leadsquared,Startup,ML Engineer,2 Years,4,4,Hr Interview,Salary Discussion,Easy
Freshsales,Startup,ML Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Medium
Freshsales,Startup,ML Engineer,Fresher,3,1,Online Assessment,SQL,Medium
Freshsales,Startup,ML Engineer,Fresher,3,2,Technical Interview,Operating System,Hard
Freshsales,Startup,ML Engineer,Fresher,3,2,Technical Interview,System Design,Medium
Freshsales,Startup,ML Engineer,Fresher,3,2,Technical Interview,Node.js,Medium
Freshsales,Startup,ML Engineer,Fresher,3,3,Hr Interview,Salary Discussion,Easy
Freshsales,Startup,ML Engineer,Fresher,3,3,Hr Interview,Team & Leadership,Easy
Freshsales,Startup,Data Analyst,3 Years,4,1,Technical Interview,Machine Learning,Hard
Freshsales,Startup,Data Analyst,3 Years,4,1,Technical Interview,Computer Networks,Hard
Freshsales,Startup,Data Analyst,3 Years,4,1,Technical Interview,Data Structures & Algorithms,Hard
Freshsales,Startup,Data Analyst,3 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Freshsales,Startup,Data Analyst,3 Years,4,2,Technical Interview,React,Medium
Freshsales,Startup,Data Analyst,3 Years,4,3,Managerial Interview,Team & Leadership,Medium
Freshsales,Startup,Data Analyst,3 Years,4,4,Hr Interview,Team & Leadership,Easy
Freshsales,Startup,Data Analyst,3 Years,4,4,Hr Interview,Self Assessment,Easy
Capillary Technologies,Startup,SDE,1 Year,4,1,Technical Interview,Operating System,Hard
Capillary Technologies,Startup,SDE,1 Year,4,1,Technical Interview,Linux,Medium
Capillary Technologies,Startup,SDE,1 Year,4,1,Technical Interview,OOPs,Medium
Capillary Technologies,Startup,SDE,1 Year,4,2,Technical Interview,Operating System,Easy
Capillary Technologies,Startup,SDE,1 Year,4,2,Technical Interview,Cloud Computing,Medium
Capillary Technologies,Startup,SDE,1 Year,4,3,Managerial Interview,Team & Leadership,Hard
Capillary Technologies,Startup,SDE,1 Year,4,4,Hr Interview,Team & Leadership,Medium
Capillary Technologies,Startup,SDE,1 Year,4,4,Hr Interview,Resume Discussion,Easy
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,1,Technical Interview,System Design,Medium
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,1,Technical Interview,Docker & Kubernetes,Hard
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,1,Technical Interview,Cloud Computing,Medium
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,2,Technical Interview,OOPs,Medium
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,2,Technical Interview,Operating System,Hard
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Medium
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,4,Hr Interview,Salary Discussion,Easy
Capillary Technologies,Startup,DevOps Engineer,3 Years,4,4,Hr Interview,Team & Leadership,Medium
Locale.ai,Startup,Data Scientist,1 Year,4,1,Technical Interview,Data Structures & Algorithms,Hard
Locale.ai,Startup,Data Scientist,1 Year,4,1,Technical Interview,DBMS,Hard
Locale.ai,Startup,Data Scientist,1 Year,4,2,Technical Interview,Docker & Kubernetes,Hard
Locale.ai,Startup,Data Scientist,1 Year,4,2,Technical Interview,Operating System,Hard
Locale.ai,Startup,Data Scientist,1 Year,4,3,Managerial Interview,Team & Leadership,Easy
Locale.ai,Startup,Data Scientist,1 Year,4,4,Hr Interview,Team & Leadership,Hard
Locale.ai,Startup,Data Scientist,1 Year,4,4,Hr Interview,Resume Discussion,Medium
Locale.ai,Startup,AI Engineer,2 Years,4,1,Technical Interview,DBMS,Hard
Locale.ai,Startup,AI Engineer,2 Years,4,1,Technical Interview,Operating System,Hard
Locale.ai,Startup,AI Engineer,2 Years,4,1,Technical Interview,C++,Hard
Locale.ai,Startup,AI Engineer,2 Years,4,2,Technical Interview,Statistics,Hard
Locale.ai,Startup,AI Engineer,2 Years,4,2,Technical Interview,Docker & Kubernetes,Medium
Locale.ai,Startup,AI Engineer,2 Years,4,3,Managerial Interview,Team & Leadership,Hard
Locale.ai,Startup,AI Engineer,2 Years,4,4,Hr Interview,Resume Discussion,Easy
Locale.ai,Startup,AI Engineer,2 Years,4,4,Hr Interview,Self Assessment,Medium
Locale.ai,Startup,Mobile Developer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Hard
Locale.ai,Startup,Mobile Developer,Fresher,3,2,Technical Interview,Data Structures & Algorithms,Medium
Locale.ai,Startup,Mobile Developer,Fresher,3,2,Technical Interview,Deep Learning,Hard
Locale.ai,Startup,Mobile Developer,Fresher,3,2,Technical Interview,System Design,Hard
Locale.ai,Startup,Mobile Developer,Fresher,3,3,Hr Interview,Team & Leadership,Medium
Locale.ai,Startup,Mobile Developer,Fresher,3,3,Hr Interview,Project Discussion,Medium
Sprinklr,Startup,DevOps Engineer,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Medium
Sprinklr,Startup,DevOps Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Easy
Sprinklr,Startup,DevOps Engineer,Fresher,3,2,Technical Interview,Data Structures & Algorithms,Medium
Sprinklr,Startup,DevOps Engineer,Fresher,3,2,Technical Interview,Docker & Kubernetes,Hard
Sprinklr,Startup,DevOps Engineer,Fresher,3,3,Hr Interview,Team & Leadership,Easy
Sprinklr,Startup,DevOps Engineer,Fresher,3,3,Hr Interview,Behavioral Questions,Easy
Sprinklr,Startup,Data Analyst,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Hard
Sprinklr,Startup,Data Analyst,Fresher,3,1,Online Assessment,Java,Medium
Sprinklr,Startup,Data Analyst,Fresher,3,2,Technical Interview,System Design,Medium
Sprinklr,Startup,Data Analyst,Fresher,3,2,Technical Interview,Operating System,Hard
Sprinklr,Startup,Data Analyst,Fresher,3,2,Technical Interview,Docker & Kubernetes,Medium
Sprinklr,Startup,Data Analyst,Fresher,3,3,Hr Interview,Project Discussion,Easy
Sprinklr,Startup,Data Analyst,Fresher,3,3,Hr Interview,Salary Discussion,Medium
Uniphore,Startup,Product Manager,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Easy
Uniphore,Startup,Product Manager,Fresher,3,1,Online Assessment,Python,Medium
Uniphore,Startup,Product Manager,Fresher,3,2,Technical Interview,System Design,Hard
Uniphore,Startup,Product Manager,Fresher,3,2,Technical Interview,Data Structures & Algorithms,Medium
Uniphore,Startup,Product Manager,Fresher,3,3,Hr Interview,Resume Discussion,Easy
Uniphore,Startup,Product Manager,Fresher,3,3,Hr Interview,Salary Discussion,Easy
Uniphore,Startup,ML Engineer,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Easy
Uniphore,Startup,ML Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Hard
Uniphore,Startup,ML Engineer,Fresher,3,2,Technical Interview,Deep Learning,Hard
Uniphore,Startup,ML Engineer,Fresher,3,2,Technical Interview,Operating System,Medium
Uniphore,Startup,ML Engineer,Fresher,3,2,Technical Interview,Computer Networks,Hard
Uniphore,Startup,ML Engineer,Fresher,3,3,Hr Interview,Behavioral Questions,Easy
Uniphore,Startup,ML Engineer,Fresher,3,3,Hr Interview,Career Goals,Easy
Observe.AI,Startup,Mobile Developer,1 Year,4,1,Technical Interview,Python,Hard
Observe.AI,Startup,Mobile Developer,1 Year,4,1,Technical Interview,Linux,Hard
Observe.AI,Startup,Mobile Developer,1 Year,4,1,Technical Interview,Operating System,Hard
Observe.AI,Startup,Mobile Developer,1 Year,4,2,Technical Interview,Node.js,Medium
Observe.AI,Startup,Mobile Developer,1 Year,4,2,Technical Interview,Operating System,Easy
Observe.AI,Startup,Mobile Developer,1 Year,4,3,Managerial Interview,Team & Leadership,Medium
Observe.AI,Startup,Mobile Developer,1 Year,4,4,Hr Interview,Behavioral Questions,Easy
Observe.AI,Startup,Mobile Developer,1 Year,4,4,Hr Interview,Resume Discussion,Medium
Observe.AI,Startup,Backend Engineer,5 Years,4,1,Technical Interview,Machine Learning,Hard
Observe.AI,Startup,Backend Engineer,5 Years,4,1,Technical Interview,ETL Concepts,Hard
Observe.AI,Startup,Backend Engineer,5 Years,4,1,Technical Interview,Security,Medium
Observe.AI,Startup,Backend Engineer,5 Years,4,2,Technical Interview,Data Structures & Algorithms,Easy
Observe.AI,Startup,Backend Engineer,5 Years,4,2,Technical Interview,Cloud Computing,Hard
Observe.AI,Startup,Backend Engineer,5 Years,4,3,Managerial Interview,Team & Leadership,Easy
Observe.AI,Startup,Backend Engineer,5 Years,4,4,Hr Interview,Behavioral Questions,Hard
Observe.AI,Startup,Backend Engineer,5 Years,4,4,Hr Interview,Team & Leadership,Medium
Observe.AI,Startup,Growth Engineer,5 Years,4,1,Technical Interview,Data Structures & Algorithms,Hard
Observe.AI,Startup,Growth Engineer,5 Years,4,1,Technical Interview,Docker & Kubernetes,Hard
Observe.AI,Startup,Growth Engineer,5 Years,4,1,Technical Interview,ETL Concepts,Hard
Observe.AI,Startup,Growth Engineer,5 Years,4,2,Technical Interview,Statistics,Medium
Observe.AI,Startup,Growth Engineer,5 Years,4,2,Technical Interview,Spring Boot,Hard
Observe.AI,Startup,Growth Engineer,5 Years,4,3,Managerial Interview,Team & Leadership,Easy
Observe.AI,Startup,Growth Engineer,5 Years,4,4,Hr Interview,Salary Discussion,Medium
Observe.AI,Startup,Growth Engineer,5 Years,4,4,Hr Interview,Resume Discussion,Easy
Yellow.ai,Startup,DevOps Engineer,3 Years,4,1,Technical Interview,Data Structures & Algorithms,Medium
Yellow.ai,Startup,DevOps Engineer,3 Years,4,1,Technical Interview,ETL Concepts,Hard
Yellow.ai,Startup,DevOps Engineer,3 Years,4,1,Technical Interview,SQL,Hard
Yellow.ai,Startup,DevOps Engineer,3 Years,4,2,Technical Interview,Web Technologies,Easy
Yellow.ai,Startup,DevOps Engineer,3 Years,4,2,Technical Interview,Operating System,Hard
Yellow.ai,Startup,DevOps Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Easy
Yellow.ai,Startup,DevOps Engineer,3 Years,4,4,Hr Interview,Self Assessment,Medium
Yellow.ai,Startup,DevOps Engineer,3 Years,4,4,Hr Interview,Team & Leadership,Easy
Haptik,Startup,Software Engineer,5 Years,4,1,Technical Interview,Git,Hard
Haptik,Startup,Software Engineer,5 Years,4,1,Technical Interview,Security,Hard
Haptik,Startup,Software Engineer,5 Years,4,1,Technical Interview,SQL,Hard
Haptik,Startup,Software Engineer,5 Years,4,2,Technical Interview,OOPs,Medium
Haptik,Startup,Software Engineer,5 Years,4,2,Technical Interview,Data Structures & Algorithms,Medium
Haptik,Startup,Software Engineer,5 Years,4,3,Managerial Interview,Project Discussion,Medium
Haptik,Startup,Software Engineer,5 Years,4,3,Managerial Interview,Team & Leadership,Medium
Haptik,Startup,Software Engineer,5 Years,4,4,Hr Interview,Self Assessment,Easy
Haptik,Startup,Software Engineer,5 Years,4,4,Hr Interview,Salary Discussion,Medium
Haptik,Startup,Platform Engineer,2 Years,4,1,Technical Interview,Statistics,Hard
Haptik,Startup,Platform Engineer,2 Years,4,1,Technical Interview,Low Level Design,Easy
Haptik,Startup,Platform Engineer,2 Years,4,1,Technical Interview,Data Structures & Algorithms,Medium
Haptik,Startup,Platform Engineer,2 Years,4,2,Technical Interview,Statistics,Medium
Haptik,Startup,Platform Engineer,2 Years,4,2,Technical Interview,Operating System,Medium
Haptik,Startup,Platform Engineer,2 Years,4,3,Managerial Interview,Team & Leadership,Hard
Haptik,Startup,Platform Engineer,2 Years,4,3,Managerial Interview,Project Discussion,Medium
Haptik,Startup,Platform Engineer,2 Years,4,4,Hr Interview,Team & Leadership,Easy
Haptik,Startup,Platform Engineer,2 Years,4,4,Hr Interview,Behavioral Questions,Medium
Saarthi.ai,Startup,Platform Engineer,5 Years,4,1,Technical Interview,Operating System,Hard
Saarthi.ai,Startup,Platform Engineer,5 Years,4,1,Technical Interview,SQL,Hard
Saarthi.ai,Startup,Platform Engineer,5 Years,4,1,Technical Interview,DBMS,Medium
Saarthi.ai,Startup,Platform Engineer,5 Years,4,2,Technical Interview,Operating System,Hard
Saarthi.ai,Startup,Platform Engineer,5 Years,4,2,Technical Interview,Low Level Design,Hard
Saarthi.ai,Startup,Platform Engineer,5 Years,4,3,Managerial Interview,Team & Leadership,Hard
Saarthi.ai,Startup,Platform Engineer,5 Years,4,4,Hr Interview,Self Assessment,Medium
Saarthi.ai,Startup,Platform Engineer,5 Years,4,4,Hr Interview,Team & Leadership,Medium
Saarthi.ai,Startup,Associate Engineer,3 Years,4,1,Technical Interview,Data Structures & Algorithms,Hard
Saarthi.ai,Startup,Associate Engineer,3 Years,4,1,Technical Interview,Node.js,Hard
Saarthi.ai,Startup,Associate Engineer,3 Years,4,1,Technical Interview,DBMS,Hard
Saarthi.ai,Startup,Associate Engineer,3 Years,4,2,Technical Interview,Docker & Kubernetes,Hard
Saarthi.ai,Startup,Associate Engineer,3 Years,4,2,Technical Interview,Node.js,Medium
Saarthi.ai,Startup,Associate Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Medium
Saarthi.ai,Startup,Associate Engineer,3 Years,4,4,Hr Interview,Team & Leadership,Medium
Saarthi.ai,Startup,Associate Engineer,3 Years,4,4,Hr Interview,Resume Discussion,Easy
Saarthi.ai,Startup,Backend Engineer,3 Years,4,1,Technical Interview,Operating System,Easy
Saarthi.ai,Startup,Backend Engineer,3 Years,4,1,Technical Interview,Spring Boot,Medium
Saarthi.ai,Startup,Backend Engineer,3 Years,4,1,Technical Interview,Docker & Kubernetes,Easy
Saarthi.ai,Startup,Backend Engineer,3 Years,4,2,Technical Interview,Operating System,Hard
Saarthi.ai,Startup,Backend Engineer,3 Years,4,2,Technical Interview,Data Structures & Algorithms,Medium
Saarthi.ai,Startup,Backend Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Hard
Saarthi.ai,Startup,Backend Engineer,3 Years,4,3,Managerial Interview,Project Discussion,Easy
Saarthi.ai,Startup,Backend Engineer,3 Years,4,4,Hr Interview,Salary Discussion,Easy
Saarthi.ai,Startup,Backend Engineer,3 Years,4,4,Hr Interview,Career Goals,Medium
Mihup,Startup,ML Engineer,3 Years,4,1,Technical Interview,Data Structures & Algorithms,Hard
Mihup,Startup,ML Engineer,3 Years,4,1,Technical Interview,Computer Networks,Hard
Mihup,Startup,ML Engineer,3 Years,4,1,Technical Interview,DBMS,Medium
Mihup,Startup,ML Engineer,3 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Mihup,Startup,ML Engineer,3 Years,4,2,Technical Interview,System Design,Hard
Mihup,Startup,ML Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Medium
Mihup,Startup,ML Engineer,3 Years,4,4,Hr Interview,Self Assessment,Easy
Vernacular.ai,Startup,DevOps Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Hard
Vernacular.ai,Startup,DevOps Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Medium
Vernacular.ai,Startup,DevOps Engineer,Fresher,3,2,Technical Interview,Data Modeling,Easy
Vernacular.ai,Startup,DevOps Engineer,Fresher,3,2,Technical Interview,DBMS,Hard
Vernacular.ai,Startup,DevOps Engineer,Fresher,3,2,Technical Interview,Java,Easy
Vernacular.ai,Startup,DevOps Engineer,Fresher,3,3,Hr Interview,Self Assessment,Easy
Vernacular.ai,Startup,DevOps Engineer,Fresher,3,3,Hr Interview,Team & Leadership,Medium
Vernacular.ai,Startup,Mobile Developer,Fresher,3,1,Online Assessment,Java,Medium
Vernacular.ai,Startup,Mobile Developer,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Medium
Vernacular.ai,Startup,Mobile Developer,Fresher,3,2,Technical Interview,React,Hard
Vernacular.ai,Startup,Mobile Developer,Fresher,3,2,Technical Interview,Low Level Design,Hard
Vernacular.ai,Startup,Mobile Developer,Fresher,3,2,Technical Interview,Operating System,Medium
Vernacular.ai,Startup,Mobile Developer,Fresher,3,3,Hr Interview,Team & Leadership,Medium
Sarvam AI,Startup,Platform Engineer,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Medium
Sarvam AI,Startup,Platform Engineer,Fresher,3,1,Online Assessment,Verbal Ability,Easy
Sarvam AI,Startup,Platform Engineer,Fresher,3,2,Technical Interview,Computer Networks,Hard
Sarvam AI,Startup,Platform Engineer,Fresher,3,2,Technical Interview,Data Structures & Algorithms,Hard
Sarvam AI,Startup,Platform Engineer,Fresher,3,2,Technical Interview,Operating System,Hard
Sarvam AI,Startup,Platform Engineer,Fresher,3,3,Hr Interview,Self Assessment,Medium
Sarvam AI,Startup,Platform Engineer,Fresher,3,3,Hr Interview,Behavioral Questions,Easy
Sarvam AI,Startup,Product Manager,3 Years,4,1,Technical Interview,Operating System,Medium
Sarvam AI,Startup,Product Manager,3 Years,4,1,Technical Interview,Spring Boot,Hard
Sarvam AI,Startup,Product Manager,3 Years,4,1,Technical Interview,SQL,Easy
Sarvam AI,Startup,Product Manager,3 Years,4,2,Technical Interview,Docker & Kubernetes,Medium
Sarvam AI,Startup,Product Manager,3 Years,4,2,Technical Interview,Computer Networks,Hard
Sarvam AI,Startup,Product Manager,3 Years,4,3,Managerial Interview,Team & Leadership,Medium
Sarvam AI,Startup,Product Manager,3 Years,4,4,Hr Interview,Behavioral Questions,Easy
Sarvam AI,Startup,Product Manager,3 Years,4,4,Hr Interview,Self Assessment,Medium
Krutrim,Startup,Frontend Engineer,Fresher,3,1,Online Assessment,Verbal Ability,Medium
Krutrim,Startup,Frontend Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Easy
Krutrim,Startup,Frontend Engineer,Fresher,3,2,Technical Interview,System Design,Hard
Krutrim,Startup,Frontend Engineer,Fresher,3,2,Technical Interview,Data Structures & Algorithms,Medium
Krutrim,Startup,Frontend Engineer,Fresher,3,2,Technical Interview,Operating System,Medium
Krutrim,Startup,Frontend Engineer,Fresher,3,3,Hr Interview,Behavioral Questions,Medium
Krutrim,Startup,Frontend Engineer,Fresher,3,3,Hr Interview,Self Assessment,Easy
Krutrim,Startup,Platform Engineer,3 Years,4,1,Technical Interview,Data Modeling,Hard
Krutrim,Startup,Platform Engineer,3 Years,4,1,Technical Interview,Data Structures & Algorithms,Hard
Krutrim,Startup,Platform Engineer,3 Years,4,1,Technical Interview,Operating System,Hard
Krutrim,Startup,Platform Engineer,3 Years,4,2,Technical Interview,CI/CD,Medium
Krutrim,Startup,Platform Engineer,3 Years,4,2,Technical Interview,Operating System,Medium
Krutrim,Startup,Platform Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Hard
Krutrim,Startup,Platform Engineer,3 Years,4,4,Hr Interview,Team & Leadership,Medium
Krutrim,Startup,Platform Engineer,3 Years,4,4,Hr Interview,Behavioral Questions,Medium
Niramai,Startup,Growth Engineer,3 Years,4,1,Technical Interview,Operating System,Medium
Niramai,Startup,Growth Engineer,3 Years,4,1,Technical Interview,System Design,Hard
Niramai,Startup,Growth Engineer,3 Years,4,2,Technical Interview,Security,Medium
Niramai,Startup,Growth Engineer,3 Years,4,2,Technical Interview,System Design,Hard
Niramai,Startup,Growth Engineer,3 Years,4,3,Managerial Interview,Project Discussion,Easy
Niramai,Startup,Growth Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Medium
Niramai,Startup,Growth Engineer,3 Years,4,4,Hr Interview,Team & Leadership,Easy
Niramai,Startup,Growth Engineer,3 Years,4,4,Hr Interview,Project Discussion,Easy
Niramai,Startup,Platform Engineer,5 Years,4,1,Technical Interview,Linux,Medium
Niramai,Startup,Platform Engineer,5 Years,4,1,Technical Interview,Dynamic Programming,Medium
Niramai,Startup,Platform Engineer,5 Years,4,1,Technical Interview,Data Structures & Algorithms,Medium
Niramai,Startup,Platform Engineer,5 Years,4,2,Technical Interview,Machine Learning,Medium
Niramai,Startup,Platform Engineer,5 Years,4,2,Technical Interview,SQL,Hard
Niramai,Startup,Platform Engineer,5 Years,4,3,Managerial Interview,Team & Leadership,Easy
Niramai,Startup,Platform Engineer,5 Years,4,4,Hr Interview,Project Discussion,Medium
Niramai,Startup,Platform Engineer,5 Years,4,4,Hr Interview,Resume Discussion,Easy
Niramai,Startup,Platform Engineer,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Medium
Niramai,Startup,Platform Engineer,Fresher,3,1,Online Assessment,Python,Easy
Niramai,Startup,Platform Engineer,Fresher,3,2,Technical Interview,Linux,Hard
Niramai,Startup,Platform Engineer,Fresher,3,2,Technical Interview,NoSQL,Hard
Niramai,Startup,Platform Engineer,Fresher,3,2,Technical Interview,C++,Hard
Niramai,Startup,Platform Engineer,Fresher,3,3,Hr Interview,Team & Leadership,Easy
Niramai,Startup,Platform Engineer,Fresher,3,3,Hr Interview,Project Discussion,Medium
SigTuple,Startup,Data Analyst,1 Year,4,1,Technical Interview,REST APIs,Hard
SigTuple,Startup,Data Analyst,1 Year,4,1,Technical Interview,Operating System,Medium
SigTuple,Startup,Data Analyst,1 Year,4,1,Technical Interview,Security,Medium
SigTuple,Startup,Data Analyst,1 Year,4,2,Technical Interview,DBMS,Hard
SigTuple,Startup,Data Analyst,1 Year,4,2,Technical Interview,System Design,Hard
SigTuple,Startup,Data Analyst,1 Year,4,3,Managerial Interview,Team & Leadership,Medium
SigTuple,Startup,Data Analyst,1 Year,4,4,Hr Interview,Salary Discussion,Easy
SigTuple,Startup,Data Analyst,1 Year,4,4,Hr Interview,Behavioral Questions,Medium
Tricog,Startup,Software Engineer,5 Years,4,1,Technical Interview,Computer Networks,Hard
Tricog,Startup,Software Engineer,5 Years,4,1,Technical Interview,Data Structures & Algorithms,Hard
Tricog,Startup,Software Engineer,5 Years,4,1,Technical Interview,System Design,Hard
Tricog,Startup,Software Engineer,5 Years,4,2,Technical Interview,Operating System,Medium
Tricog,Startup,Software Engineer,5 Years,4,2,Technical Interview,DBMS,Medium
Tricog,Startup,Software Engineer,5 Years,4,3,Managerial Interview,Team & Leadership,Medium
Tricog,Startup,Software Engineer,5 Years,4,4,Hr Interview,Salary Discussion,Medium
Tricog,Startup,Software Engineer,5 Years,4,4,Hr Interview,Team & Leadership,Medium
Healthians,Startup,ML Engineer,2 Years,4,1,Technical Interview,Computer Networks,Hard
Healthians,Startup,ML Engineer,2 Years,4,1,Technical Interview,Web Technologies,Hard
Healthians,Startup,ML Engineer,2 Years,4,1,Technical Interview,DBMS,Easy
Healthians,Startup,ML Engineer,2 Years,4,2,Technical Interview,Low Level Design,Medium
Healthians,Startup,ML Engineer,2 Years,4,2,Technical Interview,REST APIs,Medium
Healthians,Startup,ML Engineer,2 Years,4,3,Managerial Interview,Team & Leadership,Medium
Healthians,Startup,ML Engineer,2 Years,4,4,Hr Interview,Behavioral Questions,Easy
Healthians,Startup,ML Engineer,2 Years,4,4,Hr Interview,Salary Discussion,Easy
Healthians,Startup,Data Analyst,Fresher,3,1,Online Assessment,Java,Medium
Healthians,Startup,Data Analyst,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Easy
Healthians,Startup,Data Analyst,Fresher,3,2,Technical Interview,Dynamic Programming,Hard
Healthians,Startup,Data Analyst,Fresher,3,2,Technical Interview,Data Structures & Algorithms,Medium
Healthians,Startup,Data Analyst,Fresher,3,3,Hr Interview,Team & Leadership,Medium
Healthians,Startup,Data Analyst,Fresher,3,3,Hr Interview,Salary Discussion,Easy
1mg,Startup,SDE,1 Year,4,1,Technical Interview,Spring Boot,Hard
1mg,Startup,SDE,1 Year,4,1,Technical Interview,Low Level Design,Medium
1mg,Startup,SDE,1 Year,4,1,Technical Interview,Machine Learning,Easy
1mg,Startup,SDE,1 Year,4,2,Technical Interview,Data Structures & Algorithms,Hard
1mg,Startup,SDE,1 Year,4,2,Technical Interview,Operating System,Hard
1mg,Startup,SDE,1 Year,4,3,Managerial Interview,Team & Leadership,Easy
1mg,Startup,SDE,1 Year,4,3,Managerial Interview,Project Discussion,Medium
1mg,Startup,SDE,1 Year,4,4,Hr Interview,Team & Leadership,Easy
1mg,Startup,SDE,1 Year,4,4,Hr Interview,Behavioral Questions,Medium
1mg,Startup,Backend Engineer,2 Years,4,1,Technical Interview,ETL Concepts,Hard
1mg,Startup,Backend Engineer,2 Years,4,1,Technical Interview,Deep Learning,Hard
1mg,Startup,Backend Engineer,2 Years,4,1,Technical Interview,REST APIs,Hard
1mg,Startup,Backend Engineer,2 Years,4,2,Technical Interview,Statistics,Hard
1mg,Startup,Backend Engineer,2 Years,4,2,Technical Interview,Operating System,Easy
1mg,Startup,Backend Engineer,2 Years,4,3,Managerial Interview,Team & Leadership,Hard
1mg,Startup,Backend Engineer,2 Years,4,4,Hr Interview,Team & Leadership,Medium
1mg,Startup,Backend Engineer,2 Years,4,4,Hr Interview,Self Assessment,Medium
Practo,Startup,ML Engineer,5 Years,4,1,Technical Interview,Python,Medium
Practo,Startup,ML Engineer,5 Years,4,1,Technical Interview,Web Technologies,Hard
Practo,Startup,ML Engineer,5 Years,4,1,Technical Interview,Low Level Design,Medium
Practo,Startup,ML Engineer,5 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Practo,Startup,ML Engineer,5 Years,4,2,Technical Interview,Computer Networks,Hard
Practo,Startup,ML Engineer,5 Years,4,3,Managerial Interview,Team & Leadership,Medium
Practo,Startup,ML Engineer,5 Years,4,4,Hr Interview,Behavioral Questions,Medium
Practo,Startup,ML Engineer,5 Years,4,4,Hr Interview,Team & Leadership,Medium
Eka Care,Startup,ML Engineer,3 Years,4,1,Technical Interview,Operating System,Medium
Eka Care,Startup,ML Engineer,3 Years,4,1,Technical Interview,Data Structures & Algorithms,Hard
Eka Care,Startup,ML Engineer,3 Years,4,1,Technical Interview,Linux,Medium
Eka Care,Startup,ML Engineer,3 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Eka Care,Startup,ML Engineer,3 Years,4,3,Managerial Interview,Team & Leadership,Medium
Eka Care,Startup,ML Engineer,3 Years,4,4,Hr Interview,Team & Leadership,Easy
Pristyn Care,Startup,Data Analyst,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Hard
Pristyn Care,Startup,Data Analyst,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Hard
